frame,landmark_id,x,y,z,visibility
1,0,0.5169405937194824,0.35062864422798157,-0.40733078122138977,0.9998206496238708
1,1,0.5334613919258118,0.33967676758766174,-0.42729058861732483,0.9995582699775696
1,2,0.5404548645019531,0.3392382562160492,-0.4274172782897949,0.9996577501296997
1,3,0.5489314198493958,0.3389270305633545,-0.42749887704849243,0.9996844530105591
1,4,0.5212007761001587,0.3398548364639282,-0.37755224108695984,0.9993360638618469
1,5,0.5191369652748108,0.3396112024784088,-0.3775026202201843,0.9992314577102661
1,6,0.5167940258979797,0.33923110365867615,-0.37759506702423096,0.9990537762641907
1,7,0.5826334357261658,0.3458659052848816,-0.425319641828537,0.9997588992118835
1,8,0.5365093946456909,0.34396857023239136,-0.1947108954191208,0.9984756112098694
1,9,0.5309352278709412,0.36333802342414856,-0.39925673604011536,0.9999047517776489
1,10,0.5167261362075806,0.3623194694519043,-0.33301427960395813,0.9997431635856628
1,11,0.6701151132583618,0.4244384765625,-0.4587225317955017,0.999988317489624
1,12,0.4908822476863861,0.41995900869369507,-0.002522850874811411,0.9997592568397522
1,13,0.6870683431625366,0.5144560933113098,-0.5024511814117432,0.9974652528762817
1,14,0.45665833353996277,0.49697232246398926,0.15914230048656464,0.6312980651855469
1,15,0.6261664628982544,0.5997905731201172,-0.5779831409454346,0.9939597845077515
1,16,0.4228474795818329,0.56035315990448,0.011248591355979443,0.882483720779419
1,17,0.6233079433441162,0.6257940530776978,-0.6446982622146606,0.9877297282218933
1,18,0.41737866401672363,0.583561360836029,-0.027839992195367813,0.8393504023551941
1,19,0.6012242436408997,0.6207671165466309,-0.6833049058914185,0.9872934818267822
1,20,0.42621418833732605,0.5809080004692078,-0.09604299068450928,0.8509406447410583
1,21,0.5964916944503784,0.6136788129806519,-0.589306652545929,0.9811938405036926
1,22,0.43042752146720886,0.5730072855949402,-0.024048304185271263,0.8401238322257996
1,23,0.5991280674934387,0.5950584411621094,-0.12776827812194824,0.9998601675033569
1,24,0.4949571490287781,0.5865482091903687,0.12772808969020844,0.9997366070747375
1,25,0.6077508330345154,0.6991736888885498,0.06517128646373749,0.9959675073623657
1,26,0.49336305260658264,0.6897807121276855,0.4267089068889618,0.9877349734306335
1,27,0.6327687501907349,0.794094979763031,0.3905777931213379,0.9932818412780762
1,28,0.4949832558631897,0.7708455324172974,0.8530319929122925,0.9866045117378235
1,29,0.6443914175033569,0.8099128007888794,0.408211350440979,0.8949911594390869
1,30,0.5074785947799683,0.7876919507980347,0.8869665265083313,0.9529317617416382
1,31,0.5786116719245911,0.828248143196106,0.1926630437374115,0.9883600473403931
1,32,0.40891459584236145,0.7970097661018372,0.7700363397598267,0.9887071847915649
2,0,0.5168173909187317,0.3512367606163025,-0.4366461932659149,0.9998182058334351
2,1,0.5333966016769409,0.3401743769645691,-0.4549575746059418,0.999546229839325
2,2,0.540377140045166,0.339844673871994,-0.45506516098976135,0.9996477365493774
2,3,0.5487018823623657,0.33960840106010437,-0.455160528421402,0.9996758699417114
2,4,0.5210708379745483,0.34027299284935,-0.40551817417144775,0.9993129372596741
