frame,landmark_id,x,y,z,visibility
1,0,0.5513573288917542,0.33068281412124634,-0.43570026755332947,0.9999608993530273
1,1,0.5696561932563782,0.3176855444908142,-0.42594093084335327,0.9998997449874878
1,2,0.578901469707489,0.3173453211784363,-0.42609021067619324,0.9999128580093384
1,3,0.5882564187049866,0.3170652389526367,-0.42617735266685486,0.9999241828918457
1,4,0.5509414076805115,0.31899991631507874,-0.3933474123477936,0.9998315572738647
1,5,0.5478676557540894,0.31934744119644165,-0.393305242061615,0.999798595905304
1,6,0.5451287031173706,0.3197080194950104,-0.3933184742927551,0.9997872710227966
1,7,0.6107379198074341,0.3241176903247833,-0.3149596154689789,0.9999282360076904
1,8,0.5541878342628479,0.3258701264858246,-0.16262012720108032,0.9994962215423584
1,9,0.5726352334022522,0.3437727689743042,-0.3913445770740509,0.9999762773513794
1,10,0.548373818397522,0.3437337279319763,-0.34755009412765503,0.9999325275421143
1,11,0.6889595985412598,0.4004589021205902,-0.31799232959747314,0.9999881982803345
1,12,0.5190280079841614,0.4027382731437683,0.037645675241947174,0.999754011631012
1,13,0.7052332162857056,0.49175167083740234,-0.3453339636325836,0.9948084950447083
1,14,0.49509912729263306,0.48480120301246643,0.15627293288707733,0.6347184777259827
1,15,0.6596217155456543,0.5706580281257629,-0.4880915880203247,0.9872942566871643
1,16,0.47573885321617126,0.5552936792373657,-0.04031915217638016,0.7777228355407715
1,17,0.6608445644378662,0.5989916920661926,-0.560291588306427,0.9750949144363403
1,18,0.46960216760635376,0.5802330374717712,-0.08833780884742737,0.724023163318634
1,19,0.6394132971763611,0.5951111316680908,-0.6002771854400635,0.9757338166236877
1,20,0.47203126549720764,0.579549252986908,-0.1581840068101883,0.7356823086738586
1,21,0.6347041130065918,0.5865572690963745,-0.5037405490875244,0.967239260673523
1,22,0.47730880975723267,0.5711016058921814,-0.07621309161186218,0.7296973466873169
1,23,0.6351810693740845,0.572985053062439,-0.1147419810295105,0.9997512698173523
1,24,0.5427627563476562,0.5690633654594421,0.11468683183193207,0.999512791633606
1,25,0.6135717630386353,0.6862218976020813,-0.08132488280534744,0.9744015336036682
1,26,0.535839855670929,0.675089418888092,0.1698005348443985,0.9379448294639587
1,27,0.6131977438926697,0.7826993465423584,0.34636858105659485,0.9725039601325989
1,28,0.5666260123252869,0.7738036513328552,0.5743282437324524,0.946302592754364
1,29,0.6266024112701416,0.7961496114730835,0.37501829862594604,0.8029413819313049
1,30,0.5839359760284424,0.786119818687439,0.6034592986106873,0.8665742874145508
1,31,0.5675461292266846,0.8184300661087036,0.14134281873703003,0.961287260055542
1,32,0.5159040689468384,0.8067364692687988,0.4261219799518585,0.9547392129898071
2,0,0.5513530373573303,0.3306836783885956,-0.4286932647228241,0.9999571442604065
2,1,0.5692749619483948,0.3177691102027893,-0.4226340353488922,0.9998899102210999
2,2,0.5781541466712952,0.3174675405025482,-0.42276903986930847,0.9999046325683594
2,3,0.5873111486434937,0.3172311782836914,-0.4228609800338745,0.9999171495437622
2,4,0.5509299635887146,0.31900158524513245,-0.38829633593559265,0.9998144507408142
2,5,0.5478304624557495,0.319347083568573,-0.388248473405838,0.9997779726982117
2,6,0.5450223088264465,0.31970512866973877,-0.3882581889629364,0.9997639656066895
2,7,0.6108211278915405,0.32420292496681213,-0.31656643748283386,0.9999212622642517
2,8,0.5543679594993591,0.32594332098960876,-0.1612166464328766,0.9994418025016785
2,9,0.5710671544075012,0.34374669194221497,-0.38743704557418823,0.9999735951423645
2,10,0.548383355140686,0.343741238117218,-0.34127774834632874,0.9999234080314636
2,11,0.688962459564209,0.40020838379859924,-0.31850171089172363,0.9999880194664001
2,12,0.5190432071685791,0.40275317430496216,0.04211759939789772,0.9997503757476807
2,13,0.7051259279251099,0.49177470803260803,-0.3411346971988678,0.9947274327278137
2,14,0.49511516094207764,0.48535579442977905,0.16996914148330688,0.6278607845306396
2,15,0.6596142053604126,0.5708762407302856,-0.46371030807495117,0.9871405363082886
2,16,0.47604769468307495,0.5552610158920288,-0.007977191358804703,0.7738412022590637
2,17,0.6608512997627258,0.5989917516708374,-0.5298854112625122,0.974766731262207
2,18,0.4696507453918457,0.580095112323761,-0.049641482532024384,0.7202628254890442
2,19,0.6394817233085632,0.5953315496444702,-0.5709832906723022,0.9754272699356079
2,20,0.4723169207572937,0.5795210599899292,-0.11765770614147186,0.7317127585411072
2,21,0.6347643733024597,0.5872586965560913,-0.4789372384548187,0.9668510556221008
2,22,0.4773673713207245,0.5712917447090149,-0.0425126887857914,0.7253146171569824
2,23,0.635217547416687,0.5724788904190063,-0.11580858379602432,0.9997460842132568
2,24,0.5427538156509399,0.5685318112373352,0.11576875299215317,0.9995115995407104
2,25,0.6135702729225159,0.6861845850944519,-0.09406503289937973,0.973231852054596
2,26,0.5357897877693176,0.6755310893058777,0.16570346057415009,0.935742199420929
2,27,0.6130908727645874,0.7827931642532349,0.31189173460006714,0.9717519283294678
2,28,0.5666225552558899,0.773804247379303,0.5581448674201965,0.9457476139068604
2,29,0.6262304782867432,0.7961544990539551,0.3387785255908966,0.8022623658180237
2,30,0.5837074518203735,0.7860188484191895,0.5860382318496704,0.8664210438728333
2,31,0.5682317018508911,0.8185510635375977,0.11080869287252426,0.9605759978294373
2,32,0.5125271081924438,0.8067328333854675,0.4153323769569397,0.9541301131248474
3,0,0.5513489842414856,0.3308163583278656,-0.42167070508003235,0.9999536275863647
3,1,0.5688754320144653,0.3179834187030792,-0.4173240661621094,0.9998801350593567
3,2,0.5775420069694519,0.31765586137771606,-0.41744473576545715,0.9998963475227356
3,3,0.5864391922950745,0.31742843985557556,-0.4175325930118561,0.999909520149231
3,4,0.5509300231933594,0.31911414861679077,-0.3824334740638733,0.999798595905304
3,5,0.5478277206420898,0.31944558024406433,-0.38238662481307983,0.9997591972351074
3,6,0.5449966192245483,0.31978365778923035,-0.38239267468452454,0.9997423887252808
3,7,0.6108611226081848,0.32425031065940857,-0.3162817060947418,0.9999138712882996
3,8,0.5547879338264465,0.32614365220069885,-0.1581321656703949,0.9993883371353149
3,9,0.5699480772018433,0.3437653183937073,-0.38160014152526855,0.9999710321426392
3,10,0.5484442114830017,0.34387582540512085,-0.3346807062625885,0.999914824962616
3,11,0.6889726519584656,0.3996995985507965,-0.31570863723754883,0.9999879002571106
3,12,0.5190511345863342,0.40271812677383423,0.04634089395403862,0.9997492432594299
3,13,0.7049045562744141,0.49177461862564087,-0.328836053609848,0.9947102069854736
